pid	difficulty	solvePath	pdata	status	zone
19902	6	6:7, 7:6, 9:10, 10:9, 12:13, 13:12, 13:13, 12:14, 12:15, 13:14, 14:12, 14:13, 15:12, 9:9, 8:11, 11:8, 7:7, 8:5, 5:8, 13:15, 14:15, 15:14, 15:13, 13:16, 14:16, 15:15, 16:14, 16:13, 2:2, 0:4, 0:5, 0:6, 4:0, 5:0, 6:0, 7:1, 8:0, 2:0, 6:1, 6:2, 13:4, 12:3, 13:3, 14:4, 15:4, 14:3, 12:2, 12:1, 13:2, 15:3, 16:2, 8:1, 9:0, 7:2, 10:1, 9:1, 6:3, 8:3, 9:2, 8:4, 8:6, 10:2, 10:3, 9:4, 7:4, 7:5, 6:4, 9:5, 10:4, 11:0, 12:0, 13:0, 14:0, 16:0, 14:1, 16:1, 15:1, 14:2, 13:1, 15:2, 16:3, 16:5, 16:6, 16:7, 15:8, 9:6, 8:7, 9:7, 10:6, 10:7, 8:9, 9:8, 10:8, 11:9, 12:9, 7:8, 7:9, 6:8, 6:9, 5:7, 7:10, 8:10, 16:12, 16:11, 16:10, 13:8, 12:8, 16:15, 15:16, 12:16, 11:16, 10:16, 15:6, 15:7, 16:8, 16:9, 9:16, 14:6, 14:7, 13:6, 13:7, 14:9, 15:9, 15:10, 14:10, 13:9, 12:7, 12:6, 11:7, 12:10, 13:10, 8:16, 10:15, 10:14, 10:13, 10:12, 9:12, 9:13, 8:12, 7:12, 6:12, 6:13, 7:11, 9:11, 6:10, 5:9, 4:8, 3:8, 2:8, 1:8, 1:9, 1:10, 0:10, 0:11, 0:12, 0:13, 1:13, 1:12, 2:13, 2:14, 3:14, 3:13, 0:14, 1:14, 2:15, 3:15, 4:14, 4:13, 3:12, 2:12, 3:10, 3:9, 3:7, 3:6, 2:6, 1:6, 0:7, 2:7, 1:7, 0:8, 0:9, 2:9, 2:10, 4:9, 4:10, 4:7, 4:6, 7:13, 8:13, 9:14, 9:15, 8:15, 8:14, 7:14, 7:16, 7:15, 6:15, 6:14, 6:16, 0:15, 1:15, 2:16, 3:16, 4:15, 4:12, 1:16, 0:16, 5:16, 0:2, 1:3, 3:1, 2:1, 4:2, 1:2, 0:1, 1:0, 0:0, 4:1, 3:2, 1:4, 2:3, 2:4, 3:4, 4:3		dungeon	lostgridsLogic
20062	2	3:2, 5:2, 3:5, 4:6, 3:8, 5:8, 4:7, 3:7, 5:7, 6:7, 5:6, 5:5, 6:6, 7:6, 6:5, 6:4, 7:5, 7:8, 7:7, 8:7, 8:5, 8:4, 7:4, 8:3, 4:4, 4:3, 2:6, 1:6, 2:7, 1:8, 1:7, 2:5, 4:1, 4:0, 5:1, 6:0, 6:1, 7:0, 7:1, 7:2, 8:1, 8:2, 6:3, 5:3, 7:3, 5:4, 3:4, 2:4, 3:3, 2:3, 3:1, 2:1, 3:0, 2:0, 1:0, 1:1, 1:2, 1:5, 0:5, 1:4, 1:3, 0:4, 0:3, 0:2, 0:1, 0:7		dungeon	lostgridsLogic
20063	4	3:8, 4:7, 5:8, 4:0, 5:1, 6:0, 1:7, 3:5, 4:6, 3:2, 5:2, 2:6, 2:5, 1:6, 2:7, 1:8, 0:7, 0:5, 1:5, 0:4, 2:4, 2:3, 1:4, 3:4, 4:4, 3:3, 4:3, 5:5, 0:3, 0:2, 1:2, 0:1, 2:1, 1:1, 3:1, 4:1, 3:0, 2:0, 1:0, 1:3, 3:7, 5:3, 5:4, 6:3, 6:5, 8:5, 7:5, 6:7, 6:6, 6:4, 7:4, 8:4, 7:6, 8:7, 7:7, 5:7, 7:8, 5:6, 7:3, 7:2, 8:3, 6:1, 7:1, 7:0, 8:1, 8:2		dungeon	lostgridsLogic
25121	4	0:3, 1:3, 2:2, 2:4, 3:4, 4:4, 5:4, 5:3, 5:2, 4:2, 3:0, 3:1, 4:0, 5:0, 5:1, 4:1, 2:1, 1:1, 3:2, 3:3, 4:3		dungeon	lostgridsLogic
25151	4	7:3, 4:7, 0:4		dungeon	lostgridsLogic
25181	9	0:2, 1:2, 3:0, 3:1, 4:0, 5:0, 1:3, 2:3, 3:3, 3:4, 3:2, 4:2, 2:1, 2:2, 1:0, 2:0, 5:4, 5:5, 4:3, 5:3, 5:6, 5:1, 5:2, 6:2, 0:5, 1:5, 2:4, 2:5, 2:6, 3:5, 4:5, 3:6, 4:6, 4:4, 1:6, 0:3, 0:4, 0:6, 1:4, 6:6, 6:5, 6:4, 6:3, 6:1, 4:1, 6:0	AAAABwcBABETGR8lL0FHTVNtc3l/gRuBIYEngS0EAQMABwhAAQEEAEZIBQGPyJCVu1mAAAA=	dungeon	lostgridsLogic
25218	5	2:1, 3:0, 3:2, 4:1, 5:2, 6:2, 7:2, 6:3, 5:4, 4:4, 3:4, 4:5, 2:3, 1:4, 1:2, 0:3, 2:0, 1:0, 0:0, 0:1, 0:2, 2:2, 0:4, 0:5, 1:5, 2:5, 3:5, 2:4, 3:3, 4:2, 5:1, 4:0, 5:0, 6:0, 7:0, 7:1, 7:3, 7:5, 7:4, 6:5, 5:5, 6:4, 5:3	AAAABggABQABCQEECw4ZHAYEOgBAAnoAgQACSkgFARA6V+pcCAAA	dungeon	lostgridsLogic
25244	3	3:0, 3:1, 3:2, 0:2, 1:2, 2:2, 0:1, 0:0, 1:1, 2:1, 5:2, 5:1, 5:0, 6:1, 6:2, 7:2, 8:2, 7:1, 8:1, 8:0, 0:4, 3:6, 0:5, 1:5, 2:5, 3:5, 2:6, 1:6, 0:6, 3:4, 5:5, 5:6, 6:6, 7:6, 8:6, 8:5, 8:4, 7:5, 6:5, 5:4		dungeon	lostgridsLogic
					
					
					
40	3	0:0, 1:1, 2:0, 0:1, 0:2, 2:1, 3:1, 3:2, 1:3, 1:2, 2:3, 1:4, 2:4, 0:4, 3:3, 3:0, 4:0, 4:2, 4:3, 4:4, 6:0, 7:1, 8:0, 6:1, 7:2, 7:3, 6:4, 7:4, 8:3, 8:1, 9:0, 9:2, 10:2, 9:3, 8:4, 6:2, 10:4, 10:3, 9:1, 10:0	AAAABQsBAQUFEBsmMQMABgEHDxgeJwEEFSEvNQIKAQEPBhgFIQQvCScEBwEeBRUGNQkBov5sROjNDgA=	dungeon	lostgridsLogic
120	7	1:1, 2:0, 5:2, 6:3, 6:2, 8:2, 6:4, 5:8, 6:7, 7:8, 2:6, 1:7, 0:0, 0:1, 0:2, 0:3, 3:6, 3:0, 4:0, 5:0, 2:8, 3:7, 3:8, 5:6, 4:7, 7:6, 8:7, 8:6, 0:4, 0:5, 0:6, 0:7, 0:8, 0:9, 1:9, 2:9, 3:9, 4:9, 5:9, 6:9, 1:6, 1:5, 1:4, 2:4, 7:9, 8:9, 9:9, 9:8, 9:7, 6:6, 5:5, 7:5, 8:5, 9:5, 6:8, 9:6, 9:4, 8:4, 7:4, 4:3, 5:4, 4:4, 3:4, 2:3, 2:2, 3:1, 5:1, 6:1, 7:1, 7:0, 8:0, 9:0, 9:1, 9:2, 9:3, 7:3		dungeon	lostgridsLogic
215	6	1:0, 3:0, 9:0, 7:0, 5:0, 0:1, 4:1, 8:1, 7:9, 1:10, 3:10, 5:10, 9:10, 8:9, 10:9, 4:9, 2:9, 0:9, 6:9, 1:9, 3:9, 5:9, 9:9, 0:8, 2:8, 4:8, 6:8, 8:8, 10:8, 1:1, 3:1, 5:1, 7:1, 9:1, 1:2, 2:1, 3:2, 5:2, 6:1, 7:2, 9:2, 10:1, 0:2, 2:2, 4:2, 6:2, 8:2, 2:3, 1:3, 2:4, 3:3, 6:3, 5:3, 6:4, 7:3, 4:3, 1:4, 0:5, 0:4, 0:3, 1:5, 1:6, 4:5, 3:4, 2:6, 3:7, 5:4, 7:4, 8:5, 10:2, 10:3, 9:3, 10:4, 8:3, 7:8, 7:7, 3:8, 0:6, 0:7, 1:7, 1:8, 5:5, 3:5, 3:6, 2:7, 5:6, 6:7, 8:7, 8:6, 9:7, 9:8, 6:6, 6:5, 5:7, 5:8, 4:7, 7:5, 8:4, 9:6, 10:5, 9:5, 10:6, 10:7, 9:4		dungeon	lostgridsLogic
392	5	0:4, 0:3, 0:2, 0:1, 1:1, 2:1, 1:4, 2:3, 3:3, 3:1, 2:4, 3:4, 4:4, 4:3, 4:2, 3:2, 4:1, 4:0, 3:0, 2:0, 1:0, 0:0		dungeon	lostgridsLogic
821	2	7:0, 7:1, 8:1, 5:1, 5:2, 5:3, 6:3, 7:3, 7:4, 4:0, 5:0, 8:4, 7:5, 8:5, 6:0, 6:1, 4:2, 4:3, 8:2, 8:3, 6:4, 6:5, 3:1, 4:1, 3:0, 3:3, 3:4, 5:5, 5:6, 2:2, 3:2, 6:6, 7:6, 1:1, 1:2, 7:7, 7:8, 0:0, 1:0, 8:8, 2:0, 2:1, 8:6, 8:7, 0:1, 0:2, 0:3, 1:3, 2:3, 2:4, 2:5, 3:5, 4:5, 4:6, 4:7, 5:7, 6:7, 6:8, 0:6, 0:7, 2:8, 0:8, 1:8, 0:5, 1:5, 1:6, 2:6, 3:6, 3:7, 3:8, 4:8, 5:8, 0:4, 1:4		dungeon	lostgridsLogic
1210	3	0:0, 0:1, 0:2, 1:1, 1:0, 1:2, 1:3, 2:2, 2:1, 3:1, 3:2, 3:0, 4:0, 4:2, 2:3, 3:3, 4:3, 4:1, 5:1, 2:0, 5:0, 5:2, 5:3, 6:2, 4:4, 5:4, 7:2, 7:3, 6:0, 6:1, 7:0, 7:1, 8:0, 7:4, 8:3, 8:4, 8:1, 3:4, 6:4, 2:4, 0:4, 1:4, 0:3, 6:3, 8:2		dungeon	lostgridsLogic
1211	3	0:3, 0:4, 1:3, 1:4, 2:3, 2:4, 3:4, 3:3, 2:2, 0:2, 1:2, 3:2, 3:1, 4:2, 0:1, 1:1, 0:0, 1:0, 2:1, 2:0, 3:0, 4:0, 4:3, 4:4, 5:3, 5:4, 5:2, 6:4, 4:1, 5:1, 6:3, 6:2, 7:2, 7:4, 7:1, 8:4, 7:3, 6:1, 5:0, 8:2, 8:1, 6:0, 7:0, 8:0, 8:3		dungeon	lostgridsLogic
1253	4	0:1, 1:0, 3:1, 4:1, 5:0, 2:0, 6:2, 7:1, 2:1, 0:4, 0:5, 1:4, 2:6, 3:5, 3:8, 0:3, 2:2, 1:1, 1:7, 4:7, 7:7, 7:8, 8:6, 7:5, 7:4, 8:3, 5:3, 7:6, 6:6, 4:8, 5:8, 3:2, 3:3, 2:3, 0:2, 5:5, 5:6, 6:5, 6:8, 0:6, 0:8, 8:0, 8:2, 7:2, 6:4, 5:4, 4:5, 4:3, 3:4, 3:6, 2:8, 4:6, 4:2, 5:2, 6:0, 7:0, 2:4, 1:6, 1:8	AAAACQkBAAkbRXWBE4FPgVWCI4IpgkEEABYAAwQODxETHCEiKCwuLzU/QUJERUdQBQ0UG0VKdYETgTSBT4FVgh6CI4IpgkFAAQEDVEMBZeympJVUmrKS0wAA	dungeon	lostgridsLogic
1257	4	1:7, 1:8, 0:6, 3:7, 3:8, 2:6, 2:4, 0:4, 3:5, 1:5, 1:6, 3:6, 5:5, 5:6, 4:3, 4:2, 4:1, 3:2, 2:0, 0:2, 1:0, 6:3, 1:4, 1:2, 1:1, 2:2, 3:4, 5:2, 4:6, 6:2, 6:4, 8:6, 8:2, 5:7, 7:5, 2:1, 0:3, 2:3, 0:5, 0:0, 2:5, 0:1, 3:3, 5:1, 4:7, 6:1, 8:3, 6:5, 8:7, 8:4, 9:5, 8:8, 8:1, 9:2, 8:0, 7:4, 9:6, 6:0, 7:1, 5:3, 4:5, 4:0, 5:0, 4:8, 5:8, 6:6, 7:3, 7:2, 9:7, 9:8, 7:6, 9:4, 9:3, 7:7, 7:8, 6:7, 6:8	AAAACQoBAAUxPYFHglGCVQQADQMHCQ0THywtOkZIUFIFCDEkPYEWgUeBeIJRglVAAQMDaqpAQwGqquEURBIoiiFZV0AA	dungeon	lostgridsLogic
1259	3	1:0, 1:1, 0:2, 1:4, 2:3, 0:4, 1:2, 0:6, 1:5, 1:8, 2:7, 4:4, 3:5, 3:0, 3:2, 3:3, 3:6, 3:7, 5:3, 2:2, 2:6, 6:2, 6:6, 4:3, 6:5, 6:1, 2:1, 2:5, 1:6, 3:8, 2:0, 2:8, 3:1, 4:0, 4:2, 4:7, 5:1, 4:6, 4:8, 0:8, 6:7, 7:7, 5:6, 5:8, 7:6, 6:4, 6:0, 7:3, 5:0, 7:5, 8:6, 8:4, 6:8, 8:8, 8:7, 8:3, 7:0, 5:2, 7:4, 5:5, 7:1, 4:5, 8:1, 8:2, 8:0, 5:4, 7:2	AAAACQkBAAQngQeBMYIfBAAOAAkNGxwhJictNT9ARE8FCidCgQeBEoExgVKBYoIfgiiCUkABAwNqqkBDAUmqMiUciosyV8wAAA==	dungeon	lostgridsLogic
1369	3	3:1, 3:5, 1:3, 1:4, 0:3, 3:0, 2:5, 0:4, 0:5, 3:4, 4:5, 1:5, 4:4, 5:4, 5:5, 3:3, 2:3, 3:2, 4:3, 2:1, 4:1, 5:1, 1:1, 4:2, 5:3, 5:2, 2:4, 1:2, 0:2, 0:1, 1:0, 2:0, 2:2, 0:0, 5:0, 4:0		dungeon	lostgridsLogic
1372	4	3:4, 3:5, 2:4, 3:3, 2:3, 2:5, 2:6, 3:6, 1:5, 5:5, 5:4, 5:3, 6:4, 4:4, 4:5, 4:6, 3:2, 3:1, 2:2, 4:2, 1:2, 2:1, 1:1, 4:1, 5:1, 4:0, 0:1, 0:2, 0:0, 1:0, 2:0, 3:0, 5:0, 6:0, 6:1, 1:6, 0:6, 0:3, 0:4, 0:5, 1:3, 1:4, 4:3, 5:2, 6:2, 6:3, 6:5, 6:6, 5:6		dungeon	lostgridsLogic
1392	5	4:2, 4:4, 4:5, 3:4, 4:3, 5:4, 3:2, 4:1, 5:2, 5:5, 5:6, 6:5, 2:4, 2:2, 1:2, 2:1, 2:5, 1:4, 1:0, 2:3, 1:1, 0:1, 0:3, 1:3, 0:2, 3:3, 0:4, 0:5, 0:6, 1:5, 2:0, 3:0, 4:0, 5:3, 6:3, 6:4, 6:2, 6:1, 6:0, 5:1, 5:0, 3:1, 0:0, 6:6, 4:6, 3:6, 3:5, 2:6, 1:6		dungeon	lostgridsLogic
2000	3	2:6, 1:7, 3:7, 0:5, 3:4, 4:3, 5:5, 2:3, 3:2, 2:2, 0:3, 0:4, 1:2, 0:2, 3:1, 2:1, 1:1, 0:1, 0:0, 1:0, 2:0, 3:0, 4:0, 4:2, 5:2, 5:3, 6:3, 6:4, 6:1, 6:0, 7:0, 7:1, 7:2, 7:3, 7:4, 7:5, 6:5, 5:6, 5:7, 6:7, 6:6, 7:6, 7:7		dungeon	lostgridsLogic
2306	2	3:1, 5:1, 7:1, 9:1, 11:1, 13:1, 15:1, 6:0, 6:2, 10:0, 9:0, 10:2, 5:0, 7:2, 5:2, 9:2, 13:2, 13:0, 14:0, 14:2, 15:2, 2:0, 1:1, 2:2, 1:2, 1:0, 3:2, 0:1	AAAAAxABAQsABAgMFBgcICQoLAYABgMSFhoeKwEDBwsPBwEeBAQBEgADBgNwAXgDgTwBSQFBEYAAFEQA	dungeon	lostgridsLogic
2322	2	1:6, 2:6, 3:6, 4:6, 5:6, 6:6, 1:1, 1:3, 1:4, 1:5, 3:1, 3:2, 4:1, 4:2, 2:5, 5:5, 6:5, 2:1, 5:1, 6:1, 6:2, 6:3, 6:4, 2:2, 5:2, 5:3, 5:4, 2:3, 2:4		dungeon	lostgridsLogic
2720	9	5:8, 5:1, 2:4, 0:4, 1:4, 6:0, 5:0, 9:5, 10:5, 0:2, 5:7, 4:6, 0:7, 1:7, 0:6, 1:6, 2:8, 3:8, 4:8, 4:7, 6:8, 7:8, 5:6, 6:6, 3:6, 4:5, 3:5, 2:6, 2:7, 1:8, 6:5, 7:4, 4:4, 3:4, 3:3, 2:3, 2:2, 1:2, 1:1, 0:1, 0:0, 2:1, 3:0, 8:5, 9:6, 8:6, 8:7, 10:6, 10:7, 7:5, 8:4, 10:4, 10:3, 9:3, 8:3, 7:3, 8:2, 6:4, 6:3, 7:2, 9:2, 9:1, 10:0, 9:0, 8:0, 10:1, 7:1, 6:2, 5:3, 5:2, 4:2, 4:1, 3:1, 2:0		dungeon	lostgridsLogic
2985	8	4:7, 4:4, 4:2, 7:7, 4:6, 4:5, 4:3, 4:1, 3:1, 5:1, 1:1, 7:1, 5:2, 3:2, 2:3, 6:3, 3:7, 7:2, 7:4, 7:5, 6:7, 5:7, 6:5, 6:4, 5:3, 5:6, 7:6, 7:3, 5:4, 6:2, 6:1, 2:1, 2:2, 1:2, 6:6, 5:5, 1:7, 2:7, 2:6, 2:4, 2:5, 3:6, 1:6, 3:5, 1:5, 1:4, 1:3, 3:3, 3:4	AAAACAgABAAPAAECAwQFBgcIEBggKDA4BA4BAwECBAEDAwEEAQEFBAEGAwEHAgEIBAMQAQMYBQMgAQMoBQMwAwM4AQNIBEEBADwCZ0BXNCAAAA==	dungeon	lostgridsLogic
3285	2	1:1, 0:2, 1:3, 2:2, 0:1, 0:3, 5:0, 5:2, 7:1, 7:4, 8:5, 8:3, 7:0, 6:0, 4:0, 3:0, 3:1, 4:1, 6:1, 7:3, 3:4, 4:5, 5:4, 2:4, 1:5, 3:5, 5:5, 1:4, 0:5, 2:3, 6:4, 5:3, 6:2, 4:3, 3:3, 1:0		dungeon	lostgridsLogic
3390	2	0:1, 1:2, 2:2, 2:0, 1:0, 3:1, 0:0, 3:3, 4:2, 5:2, 6:1, 5:0, 3:2, 7:2, 8:2, 6:3, 7:0, 2:4, 1:4, 0:3, 0:2, 10:4, 9:4, 9:3, 9:1, 9:2, 7:4, 6:4, 5:4, 4:4, 6:2, 9:0, 10:0	AAEAAAULAQEKAwQGCBUgKywvNAMADAwNDxASEyIjJSYoKQIGDAEPAiIDJQQSBSgGQgHgEkP/SQBwAAA=	dungeon	lostgridsLogic
3432	4	0:1, 1:1, 3:1, 4:1, 4:2, 3:2, 2:2, 1:2, 0:0, 1:0, 2:0, 3:0, 7:2, 8:2, 9:1, 10:1, 9:0, 8:0, 7:0, 6:0, 6:1, 7:1, 10:2, 9:2, 1:6, 2:6, 3:5, 3:4, 2:4, 1:4, 0:4, 0:5, 1:5, 4:5, 4:6, 3:6, 7:6, 8:6, 9:5, 9:4, 9:6, 10:6, 10:5, 8:4, 7:4, 7:5, 6:5, 6:4	AAAABwsBAREFEBshIiMkJSYnKCkqKzE8RwMADAQKDRMWHDA2OT9CSAIKBAcWBy0FMAdCB0UDSAcKBxwHNgcDBw0FOQMzA0sBBwUfAhMEAfPAYeGADhmWRhAAAA==	dungeon	lostgridsLogic
3880	2	0:3, 0:4, 1:2, 1:3, 1:4, 1:5, 2:5, 3:5, 4:5, 5:5, 6:5, 7:5, 8:5, 9:5, 10:5, 11:5, 12:5, 13:5, 14:5, 15:5, 16:5, 17:5, 17:4, 17:3, 17:2, 17:1, 17:0, 16:0, 15:0, 14:0, 13:0, 12:0, 11:0, 10:0, 9:0, 8:0, 7:0, 6:0, 5:0, 4:0, 3:0, 2:0, 1:0, 3:2, 3:3, 3:4, 4:3, 5:1, 5:3, 5:4, 10:3, 9:2, 9:4, 11:4, 11:2, 12:4, 12:3, 15:4, 13:2, 13:1, 12:1, 11:1, 10:1, 9:1, 7:2, 8:2, 8:3, 8:4, 7:4	AAAABhIABQALABohKTAzPUNFTFUBHBITFBUWGBkgIiQmKCouMjQ4PD9BREZKTlJWWFpAAgICVQICAEJBAQAAP9+qoiqL6reroAAAAAA=	dungeon	lostgridsLogic
4047	3	2:0, 2:2, 6:1	AAAAAwcAAwACBQgCAggCBQJCAqaKKppqgAAA	dungeon	lostgridsLogic
15019	1	0:1, 1:1, 1:2, 0:3, 1:3, 2:3, 3:3, 2:2, 3:2, 4:2, 3:1, 2:1, 0:0, 1:0, 2:0, 3:0, 4:0, 5:1, 6:1, 5:0, 6:0, 7:0, 7:1, 5:2, 6:2, 7:2, 5:3, 6:3, 7:3	AAAABAgBAAgTFTU/R1thYwMAAwwQHAMDDAIQAhwDQQEA1kgRAAA=	dungeon	lostgridsLogic
16650	6	0:1, 1:0, 6:7, 7:6, 6:0, 2:0, 1:1, 2:1, 2:3, 2:4, 3:3, 3:4, 2:5, 2:7, 5:0, 5:2, 4:2, 4:3, 5:3, 4:4, 3:2, 1:2, 0:2, 0:3, 7:1, 1:5, 1:7, 0:5, 6:6, 6:5, 5:6, 5:4, 4:5, 5:7, 6:3, 7:5, 7:4, 3:5, 3:6, 1:6, 0:6, 3:7, 1:4, 0:4, 4:7, 3:0, 4:0, 6:2, 7:3, 7:2, 4:1, 6:1	AAAACAgABgAGAA0SLTI/AQYHCxkmNDgFBhI+WoFGgWKCDgQGBwUCCwECGQEBJgEBNAMAOAMAQAECAlVCAVHbUd9S+4n+AAA=	dungeon	lostgridsLogic
16651	4	6:3, 7:3, 1:7, 0:6, 4:1, 2:1, 4:0, 1:1, 0:1, 1:0, 2:3, 2:4, 2:5, 2:7, 0:3, 0:2, 3:3, 3:4, 3:5, 1:6, 0:4, 0:5, 1:4, 1:5, 1:2, 3:2, 3:0, 3:6, 5:6, 6:6, 7:6, 6:2, 5:2, 6:1, 4:2, 2:0, 7:2, 7:1, 7:0, 5:0, 7:7, 6:7, 4:5, 4:7, 3:7, 4:4, 5:7, 4:3, 5:3, 7:5, 5:4, 7:4	AAAACAgABgAHBgsZJi40OAEFAA0SLTIFBjp6gWaCAIEmHgQFAAUBDQQCEgQBLQMCMgMDQAECAlVCAf1HeRXdVfRXAAA=	dungeon	lostgridsLogic
19817	6	2:5, 3:4, 3:6, 4:5, 1:5, 1:3, 1:6, 3:2, 4:3, 5:3, 4:4, 6:5, 4:2, 4:1, 5:2, 0:3, 2:2, 2:3, 2:4, 0:5, 0:6, 2:6, 4:6, 6:3, 6:1, 6:2, 6:4, 5:5, 5:6, 6:6, 5:1, 5:0, 6:0, 4:0, 2:0, 0:1, 2:1, 3:0, 1:0, 1:1, 0:2, 0:0	AAAABwcABAAGCg8YHSEmAQEcAgYKAw8EGAUdBiECJgFCAU7UzzulR4AAAA==	dungeon	lostgridsLogic
2767	1	1:2, 2:2, 3:2, 4:2, 5:2, 6:2, 7:2, 8:2, 8:3, 8:4, 7:4, 6:4, 5:4, 4:4, 3:4, 2:4, 1:4, 0:4, 0:5, 0:6, 0:7, 0:8, 1:1, 2:1, 3:1, 4:1, 5:1, 6:1, 7:1, 8:1, 9:1, 9:2, 9:3, 9:4, 9:5, 8:5, 7:5, 6:5, 5:5, 4:5, 3:5, 2:5, 1:5, 1:6, 1:7, 1:8, 1:0, 2:0, 3:0, 4:0, 5:0, 6:0, 7:0, 8:0, 9:0, 10:0, 10:1, 10:2, 10:3, 10:4, 10:5, 10:6, 9:6, 8:6, 7:6, 6:6, 5:6, 4:6, 3:6, 2:6, 2:7, 2:8, 3:8, 4:8, 5:8, 6:8, 7:8, 8:8, 9:8, 10:8		dungeon	lostgridsLogic
3763	2	0:2, 1:1, 2:2, 1:3, 3:2, 4:1, 5:2, 6:1, 7:2, 6:3, 8:2, 9:1, 7:4, 8:3, 9:4, 8:5, 7:6, 6:5, 5:7, 2:4, 3:3, 4:4, 3:5, 2:6, 1:5, 2:1, 2:0, 4:3, 5:3, 7:1, 7:0, 9:3, 10:3, 0:1, 0:0, 1:0, 4:0, 5:0, 6:0, 5:1, 9:0, 10:0, 10:1, 2:3, 7:3, 1:7, 2:7, 3:7, 7:7, 8:7, 0:3, 0:4, 1:4, 0:5, 0:6, 0:7, 0:8, 1:8, 2:8, 3:8, 4:8, 5:8, 6:4, 5:4, 5:5, 4:5, 3:6, 4:6, 5:6, 6:8, 7:8, 8:8, 9:8, 10:8, 10:7, 10:6, 9:6, 8:6, 9:5, 10:5, 10:4		dungeon	lostgridsLogic
796	4	2:1, 4:1, 4:2, 5:2, 1:3, 1:4, 2:4, 2:5, 5:3, 5:4, 4:4, 4:5, 3:5, 5:5, 1:5, 1:1, 5:1, 5:0, 6:1, 1:0, 0:1, 0:5, 1:6, 6:5, 5:6, 2:3, 4:3, 3:4, 3:2, 3:3, 3:0, 2:0, 4:0, 6:0, 6:2, 0:0, 0:2, 0:3, 0:4, 0:6, 2:6, 3:6, 4:6, 6:6, 6:4, 6:3		dungeon	lostgridsLogic
7515	5	3:1, 1:2, 5:5, 5:4, 4:5, 3:5, 5:3, 3:4, 2:4, 4:3, 4:2, 5:2, 5:1, 2:5, 1:5, 2:3, 1:3, 0:2, 0:1, 1:0, 1:4, 3:0, 0:3, 0:4, 0:5, 3:2, 4:1, 4:0, 5:0	AAEAAAYGAAUABgACBw4VHAEBCAMFAAQHBQ4GFQccCEJBARzQYYfwAAA=	dungeon	lostgridsLogic
4204	4	4:3, 5:4, 6:3, 5:2, 5:1, 5:0, 4:1, 4:2, 6:1, 6:2, 6:0, 6:4, 5:5, 4:5, 3:5, 3:3, 1:3, 2:2, 2:1, 2:4, 2:5, 2:6, 1:5, 1:4, 3:4, 3:2, 1:2, 1:0, 2:0, 3:0, 3:1, 4:6, 1:6		dungeon	lostgridsLogic
428	6	3:4, 3:3, 3:5, 1:5, 5:5	AAAABwcABAADER4gAwMRBR4DIANAAQECUEECqqqqqoqqKqEqIiqqgAA=	dungeon	lostgridsLogic
2843	7	1:1, 2:2, 6:2, 7:3, 6:4, 5:3, 7:4, 6:7, 7:6, 7:1, 6:6, 7:5, 5:5, 5:6, 4:5, 5:4, 4:7, 4:6, 3:7, 4:4, 4:2, 3:6, 7:0, 6:0, 5:0, 4:0, 4:1, 5:1, 6:1, 3:0, 5:2, 4:3, 3:1, 2:1, 2:0, 0:0, 0:1, 3:3, 3:4, 2:3, 1:3, 2:4, 0:2, 0:3, 0:4, 1:4, 0:5, 1:5, 2:5, 2:6, 2:7, 1:6, 1:7, 0:6, 0:7		dungeon	lostgridsLogic
2936	3	0:5, 1:6, 2:6, 3:6, 4:6, 6:6, 5:5, 5:4, 4:4, 6:4, 6:5, 1:5, 1:4, 2:4, 3:4, 3:3, 3:2, 2:2, 4:2, 5:2, 0:1, 4:0, 3:0, 2:0, 1:0, 5:1, 1:1, 6:2, 6:1, 0:0, 6:0		dungeon	lostgridsLogic
3409	2	1:0, 3:0, 1:5, 0:4, 0:3, 1:1, 3:1, 1:4, 0:1, 0:2, 2:1, 1:2, 2:2, 3:2, 2:3, 1:3, 2:4, 3:3, 3:5, 5:5, 4:4, 4:3, 3:4, 8:4, 8:3, 8:2, 8:1, 7:5, 6:4, 6:3, 6:2, 7:0, 7:3, 5:4, 5:3, 7:1, 7:2, 6:0, 5:0, 4:1, 5:1, 6:1		dungeon	lostgridsLogic
3272	4	1:0, 2:0, 1:1, 0:4, 0:3, 1:4, 2:4, 1:3, 1:2, 0:2, 2:1, 3:0, 3:1, 2:2, 2:3, 3:2, 4:1, 4:2, 3:4, 4:5, 4:4, 3:3, 4:3, 5:2, 5:4, 6:4, 7:4, 7:3, 7:2, 7:1, 7:0, 6:0, 5:3, 6:2, 6:5		dungeon	lostgridsLogic
3419	3	1:1, 2:1, 2:0, 1:0, 4:0, 4:1, 5:1, 5:0, 4:2, 5:2, 6:2, 6:4, 5:5, 5:6, 4:6, 4:5, 4:4, 3:4, 3:5, 2:6, 2:5, 1:6, 1:5, 0:5, 5:4, 6:5, 1:4, 0:4, 1:3, 2:3, 1:2, 0:2, 0:1	AAAABwcBAQsABgoNERgZGh4qMAMABAMVGy0BARACBAMMFQkbAy0GAQADiABCiAAAAA==	dungeon	lostgridsLogic
